Lattitude,Longitude,Misc,Misc,Mid Ohio Sports
samplerate,1
40.6875389,-82.6392312,0,0
40.6848671,-82.6390199,START:Turn 2,0
40.684543,-82.6390165,0,0
40.6843565,-82.6390372,0,0
40.6842296,-82.639073,0,0
40.6841734,-82.6390996,0,0
40.684123,-82.6391308,0,0
40.6840878,-82.6391594,0,0
40.6840574,-82.6391908,0,0
40.68403,-82.6392256,0,0
40.6840062,-82.6392632,0,0
40.6839863,-82.6393034,0,0
40.6839701,-82.6393457,0,0
40.6839573,-82.6393911,0,0
40.6839484,-82.639438,0,0
40.6839431,-82.6394868,0,0
40.6839421,-82.6395383,0,0
40.6839475,-82.6396084,0,0
40.6839589,-82.6396786,0,0
40.6839724,-82.6397314,0,0
40.683991,-82.639783,0,0
40.6840212,-82.6398487,0,0
40.6840588,-82.6399134,0,0
40.6841029,-82.6399726,0,0
40.6841531,-82.6400268,0,0
40.6842092,-82.6400752,0,0
40.6842702,-82.6401174,0,0
40.6843349,-82.6401526,0,0
40.6844054,-82.6401815,STOP,0
40.6845944,-82.6402253,0,0
