5824.476,0.02505965,48.48476,1,4,-0.608669,0
5826.966,0.02574714,48.49838,1,4,-0.2074038,0
5829.269,0.02643481,48.51242,1,4,0.1515613,0
5828.459,0.02677873,48.51948,1,4,0.3858403,0
5830.024,0.02781077,48.53856,1,4,0.9809283,0
5831.581,0.02849902,48.55086,1,4,1.121634,0
5830.239,0.02918743,48.56134,1,4,1.072093,0
5832.563,0.029876,48.57162,1,4,1.41924,0
5835.558,0.03056472,48.58295,1,4,0.8969835,0
5836.931,0.03125361,48.59472,1,4,0.6936057,0
5839.208,0.03194267,48.60635,1,4,0.3491188,0
5839.209,0.03263189,48.61762,1,4,0.2725394,0
5842.75,0.03332125,48.62793,1,4,0.3084347,0
5848.651,0.03401078,48.63998,1,4,-0.03539908,0
5851.542,0.03470049,48.65398,1,4,0.3268243,0
5853.927,0.0353904,48.66917,1,4,0.4823947,0
5854.602,0.03608052,48.68532,1,4,0.5847522,0
5854.252,0.03677088,48.70369,1,4,0.8669643,0
5848.034,0.03746147,48.71804,1,4,0.6568954,0
5850.195,0.03815221,48.72583,1,4,0.8626323,0
5849.688,0.03884307,48.73535,1,4,0.683813,0
5850.646,0.03953406,48.74507,1,4,0.3352102,0
5853.252,0.04022519,48.75433,1,4,0.1217938,0
5856.153,0.04091646,48.76451,1,4,0.03637612,0
5859.334,0.04160788,48.77541,1,4,-0.06292343,0
5861.619,0.04229946,48.7874,1,4,-0.04785888,0
5862.589,0.04299121,48.79928,1,4,-0.1721607,0
5862.486,0.04368313,48.81042,1,4,-0.22628,0
5864.406,0.04437521,48.82121,1,4,-0.1193841,0
5864.613,0.04506743,48.83165,1,4,-0.3524106,0
5869.207,0.04575979,48.84184,1,4,-0.2055617,0
5873.325,0.04645232,48.85477,1,4,-0.5860842,0
5871.452,0.04714505,48.8693,1,4,-0.8123538,0
5870.229,0.04783796,48.88072,1,4,-0.6619325,0
5871.163,0.04853103,48.89085,0.9446639,4,-1.066237,0
5868.648,0.04922424,48.9006,0.8260869,4,-1.417514,0
5864.414,0.04991757,48.90345,0.679842,4,-1.503837,0.008313634
5850.892,0.0506108,48.88299,0.4822135,4,-1.594057,0.4025443
5792.614,0.05130266,48.67821,0.3003953,4,-0.8015416,0.9041919
5709.152,0.05199027,48.30194,0.1027668,4,-0.7768492,0.904192
5614.788,0.05267205,47.87357,0,4,-0.3790956,1
5458.034,0.0533479,47.46194,0,4,-0.1806949,-8.940697E-08
5589.995,0.0540185,47.15937,0,4,-1.23262,1
5329.88,0.05468528,46.87264,0,4,-0.485895,1
5295.982,0.05534738,46.50735,0,4,-0.2680516,-8.940697E-08
5478.111,0.056004,46.11813,0,4,-1.496716,1
5309.168,0.0566551,45.71392,0,4,-0.9998621,1
5310.952,0.05730007,45.25168,0,4,-0.6558287,1
5201.344,0.0579383,44.77041,0.05555556,4,-0.3441178,-8.940697E-08
5188.709,0.05857072,44.5155,0.1888889,4,-0.8381292,1
5349.619,0.05919969,44.16214,0.3222222,4,-0.347112,0.904192
5491.454,0.05982276,43.71973,0.4555555,4,-0.2426264,0.904192
5695.763,0.06043938,43.25808,0.5888891,4,-0.6226821,0
5896.397,0.06105044,43.00852,0.5,4,-1.981395,0.904192
6010.125,0.06165842,42.71238,0.3666666,4,-0.3873554,0.904192
6050.035,0.06226142,42.33617,0.2333333,4,-0.7710133,0
6052.927,0.06285936,42.0666,0.09999997,4,-1.82059,0.904192
6102.569,0.06345367,41.71992,0,4,-0.6448707,0.904192
6314.807,0.06433401,41.0535,0,4,-0.6193414,0.904192
6388.42,0.0652007,40.54034,0,4,-2.337769,1
6254.539,0.06577326,40.17758,0,4,-0.7056901,1
6163.465,0.06634026,39.76954,0,4,-0.9287885,-8.940697E-08
6304.853,0.06690168,39.45798,0,4,-2.339399,1
6122.067,0.06745889,39.10466,0,4,-0.7425405,1
6003.669,0.06801055,38.70024,0,4,-0.7341501,1
5949.226,0.06855622,38.30222,0,4,-0.8789905,0
6068.962,0.06909746,38.03649,0,4,-0.4332631,1
5788.512,0.06963394,37.65896,0,4,-0.3559183,1
5796.791,0.07016484,37.26628,0,4,-1.437118,0
5920.878,0.07069121,36.98461,0,4,-0.9363759,1
5671.148,0.07121247,36.58244,0,4,-0.6812994,1
5639.478,0.07172783,36.14598,0,4,-0.8169893,-8.940697E-08
5714.26,0.07223772,35.86519,0,4,-2.285655,1
5547.493,0.07274373,35.51701,0,4,-0.6108515,1
5425.411,0.07324418,35.10773,0,4,-0.6464814,-8.940697E-08
5562.755,0.07373934,34.84599,0,4,-1.685814,1
5416.985,0.07423078,34.48314,0,4,-0.3477668,1
5305.564,0.07471651,34.0565,0,4,-0.6688687,-8.940697E-08
5413.33,0.07519685,33.8146,0,4,-1.821086,1
5253.831,0.07567371,33.46191,0,4,-0.4268774,1
5150.957,0.07614504,33.04439,0,4,-0.6744692,-8.940697E-08
5246.857,0.07661109,32.79311,0,4,-1.669659,0.8175012
5220.205,0.07707381,32.48011,0.1222222,4,-0.3770241,0.7390602
5282.687,0.07753158,32.12565,0.2555556,4,-0.6686236,0.4931706
5424.077,0.07798433,31.78446,0.3888889,4,-0.9013847,0.2675965
5598.795,0.07843318,31.5892,0.5222223,4,-0.9565518,0.1596364
5818.896,0.07888015,31.49758,0.6,4,-1.133161,0.1294696
6020.863,0.07932595,31.41997,0.6,4,-1.060155,0.21786
6112.426,0.0795484,31.36505,0.6,4,-1.250877,0.2675966
6357.349,0.08021263,31.12293,0.6,4,-1.753317,0.3283459
6534.729,0.08065239,30.94849,0.6,4,-1.315312,0.2675966
6797.254,0.08108965,30.76137,0.6,4,-1.448524,0.2414859
6943.069,0.08152401,30.54112,0.4777777,4,-1.626296,0.3283458
6909.796,0.08195519,30.31443,0.3444444,4,-1.353997,0.4931707
6757.219,0.08238301,30.05557,0.2111111,4,-1.35399,1
6630.026,0.0828061,29.64738,0.07777769,4,-0.7552425,1
6555.334,0.08301536,29.42294,0.01111085,4,-0.6492316,1
6381.868,0.08342905,28.96948,0,4,-0.4526722,1
6244.458,0.08383632,28.52217,0,4,-0.6002821,0.8175012
6190.823,0.08423736,28.10482,0,4,-0.8126774,0.4931706
6245.493,0.0848294,27.65746,0,4,-1.646968,0.4025444
6211.733,0.08521946,27.43071,0,4,-1.85929,0.6038617
6114.843,0.08560591,27.12883,0,4,-1.269338,1
5968.854,0.08598719,26.71514,0,4,-1.134467,1
5881.24,0.08636238,26.35002,0,4,-2.051388,0
5954.636,0.08673472,26.20971,0,4,-1.168596,0.2964541
5938.704,0.08710434,26.06421,0.146245,4,-1.460536,0.006876938
5952.654,0.08747292,26.0433,0.4268774,4,-1.775499,0
5998.433,0.0878414,26.06036,0.6205535,4,-1.906041,0
5982.877,0.08821042,26.12435,0.7549405,4,-1.792349,0
5975.159,0.08858034,26.19948,0.8379445,4,-1.569858,0
6001.643,0.08895122,26.2679,0.9367588,4,-1.559193,0
6023.835,0.08932304,26.34068,0.980237,4,-1.762344,0
6033.922,0.08969626,26.41916,0.9841897,4,-1.753262,0
6049.638,0.0900704,26.49381,0.9090908,4,-1.802606,0
6063.799,0.09044538,26.56411,0.8418972,4,-2.189361,0
6072.548,0.09082062,26.63117,0.7944663,4,-2.518363,0
6089.437,0.09119614,26.69254,0.7865613,4,-2.912321,0
6108.859,0.09157233,26.75134,0.7865613,4,-3.327583,0
6119.072,0.09194902,26.81087,0.7549408,4,-3.652498,0
6118.415,0.09232564,26.86729,0.6877471,4,-3.783358,0
6117.588,0.09270276,26.91248,0.5731224,4,-4.087112,0
6122.744,0.09308023,26.94214,0.5019763,4,-4.339323,0
6130.288,0.09345731,26.95984,0.4505928,4,-4.521573,0
6133.609,0.09383425,26.97065,0.3952569,4,-4.648639,0
6126,0.0942111,26.97452,0.3122529,4,-4.865205,0
6123.031,0.09458753,26.96571,0.2766798,4,-4.726324,0
6124.097,0.0949633,26.9493,0.2569169,4,-5.122558,0
6120.926,0.09533863,26.93331,0.2569169,4,-5.433963,0
6117.566,0.09571356,26.91857,0.2569169,4,-5.597339,0
6108.168,0.09608778,26.90291,0.1976284,4,-5.834122,0
6088.815,0.09646154,26.87999,0.1343873,4,-6.264553,0
6086.752,0.09683476,26.84464,0.1067193,4,-6.641193,0
6091.174,0.09720718,26.80558,0.1304348,4,-6.730931,0
6090.808,0.09757884,26.77297,0.1818182,4,-6.914304,0
6087.982,0.09794998,26.75031,0.2490118,4,-6.995547,0
6091.464,0.09813542,26.74234,0.2964426,4,-7.139516,0
6106.106,0.09869125,26.73838,0.4387352,4,-6.722088,0
6121.823,0.09906168,26.75461,0.5691699,4,-6.602983,0
6144.264,0.09943233,26.79142,0.7075099,4,-6.498586,0
6144.384,0.09980356,26.84983,0.7707509,4,-5.993314,0
6135.445,0.1001754,26.91214,0.7035573,4,-5.822217,0
6134.14,0.100548,26.9614,0.6007906,4,-5.830138,0
6130.876,0.1009209,26.99319,0.4940711,4,-5.646074,0
6127.474,0.101294,27.00666,0.3517787,4,-6.024227,0
6124.294,0.1016669,27.00316,0.2806324,4,-6.287109,0
6125.718,0.1020396,26.98789,0.2252964,4,-6.538971,0
6125.054,0.1024119,26.96756,0.2094861,4,-6.863702,0
6125.437,0.1027838,26.94491,0.2094861,4,-7.27612,0
6136.94,0.1031553,26.92429,0.3122529,4,-7.163799,0
6145.909,0.1035264,26.91678,0.3952569,4,-7.538217,0
6148.405,0.1038976,26.92682,0.4743083,4,-7.634991,0
6152.2,0.1042688,26.94955,0.5731226,4,-7.331268,0
6167.432,0.1046402,26.98136,0.6600789,4,-7.111927,0
6179.405,0.1050122,27.02561,0.7193677,4,-7.416767,0
6188.667,0.1053846,27.07737,0.7351779,4,-7.133638,0
6199.879,0.1057577,27.12887,0.7351779,4,-7.087379,0
6212.294,0.1061313,27.17837,0.7351779,4,-7.474224,0
6217.718,0.1065055,27.22806,0.7035574,4,-8.075664,0
6224.73,0.1068802,27.27405,0.6640316,4,-8.227593,0
6221.663,0.1072555,27.31277,0.5296442,4,-8.377443,0
6209.447,0.1076311,27.33719,0.4110672,4,-8.331527,0
6206.891,0.1080067,27.34018,0.347826,4,-8.130153,0
6205.58,0.1083821,27.32855,0.2648222,4,-7.916712,0
6205.607,0.1087579,27.31109,0.2885376,4,-7.791346,0
6217.174,0.1091335,27.29667,0.3280632,4,-7.552531,0
6217.918,0.1095089,27.29342,0.3557312,4,-7.683789,0
6216.397,0.1098839,27.29634,0.3833992,4,-7.791315,0
6228.692,0.1102585,27.30068,0.4584981,4,-7.681856,0
6240.97,0.1106331,27.31363,0.513834,4,-8.12881,0
6242.237,0.1110079,27.33816,0.5454544,4,-8.170431,0
6239.696,0.1113819,27.36627,0.5533596,4,-7.880095,0
6244.423,0.1117562,27.39203,0.5652175,4,-7.794334,0
6256.85,0.1121307,27.41802,0.6166008,4,-7.798151,0
6277.773,0.1125051,27.45202,0.70751,4,-7.871293,0
6285.966,0.1128796,27.4989,0.7549406,4,-7.552914,0
6287.566,0.1132546,27.55062,0.7549407,4,-7.141985,0
6296.253,0.1136302,27.59786,0.7351778,4,-7.173593,0
6303.357,0.1140057,27.6429,0.70751,4,-7.675841,0
6310.289,0.1143817,27.68427,0.6363636,4,-7.798354,0
6313.15,0.1145699,27.70225,0.6166008,4,-7.777356,0
6315.563,0.1151345,27.73994,0.4980236,4,-7.991584,0
6313.626,0.1155109,27.75195,0.4466403,4,-8.249723,0
6312.875,0.1158873,27.75555,0.3952568,4,-7.977662,0
6309.629,0.1162636,27.75409,0.3636363,4,-8.513021,0
6308.444,0.1166395,27.74807,0.3517786,4,-8.133623,0
6311.347,0.1170152,27.74007,0.3478261,4,-8.23611,0
6313.195,0.1173909,27.7334,0.3478261,4,-8.178394,0
6314.413,0.1177661,27.7273,0.3754941,4,-8.197644,0
6319.489,0.1181413,27.72375,0.4150198,4,-8.091326,0
6322.656,0.1183288,27.7248,0.4505928,4,-8.110479,0
6330.438,0.1187039,27.73458,0.5059288,4,-8.03494,0
6334.683,0.1192668,27.76477,0.56917,4,-8.266403,0
6343.295,0.1196424,27.7898,0.6086955,4,-8.039845,0
6351.14,0.1198303,27.80349,0.6403164,4,-8.089135,0
6363.764,0.1202064,27.83612,0.6996047,4,-8.260242,0
6371.828,0.120583,27.87663,0.7351778,4,-8.003049,0
6379.129,0.1211489,27.94238,0.743083,4,-7.660824,0
6387.962,0.121527,27.98422,0.7549405,4,-8.316837,0
6400.658,0.1219056,28.02686,0.7865612,4,-8.183788,0
6407.974,0.122095,28.0489,0.7984188,4,-8.089706,0
6425.146,0.1224745,28.09446,0.86166,4,-8.004475,0
6437.342,0.1230451,28.17014,0.8774704,4,-8.270055,0
6444.703,0.1234263,28.22009,0.8774704,4,-8.279922,0
6457.044,0.1238082,28.26842,0.8774704,4,-8.65861,0
6463.337,0.1239996,28.29189,0.8774704,4,-8.840391,0
6472.948,0.1243826,28.33957,0.8458496,4,-8.541999,0
6480.37,0.1247662,28.38522,0.8300394,4,-8.84763,0
6494.605,0.125343,28.44826,0.8023714,4,-8.834242,0
6488.963,0.1257283,28.48784,0.7509882,4,-8.873073,0
6437.477,0.1261139,28.48685,0.6798418,4,-9.002976,0
6439.608,0.126499,28.44821,0.6442688,4,-9.01671,0
6415.543,0.1268833,28.39528,0.6324111,4,-9.112357,0
6431.113,0.1272667,28.32523,0.624506,4,-9.472899,0
6419.559,0.127649,28.2651,0.6245059,4,-9.662701,0
6394.653,0.1280293,28.2124,0.6245059,4,-9.718039,0
6383.34,0.1284088,28.15394,0.6245059,4,-9.466279,0
6374.178,0.1287875,28.0926,0.6245059,4,-9.949095,0
6483.943,0.1291646,28.04593,0.6245059,4,-10.13747,0
6449.956,0.1295412,28.07649,0.6245059,4,-9.272421,0
6393.826,0.1299184,28.12837,0.6482213,4,-8.442463,0
6422.744,0.1302959,28.15155,0.6956522,4,-8.061856,0
6450.493,0.1306729,28.17683,0.7509881,4,-8.969678,0
6450.404,0.1308616,28.19715,0.7588931,4,-9.079167,0
6457.934,0.1314286,28.26328,0.7826086,4,-8.234621,0
6473.224,0.1318065,28.30097,0.7826087,4,-8.807916,0
6471.378,0.1321848,28.34014,0.7391303,4,-8.863217,0
6471.595,0.1325637,28.37621,0.7035574,4,-8.936541,0
6424.858,0.1329425,28.36768,0.6679842,4,-9.31412,0
6459.578,0.1333207,28.34608,0.6324109,4,-9.316722,0
6422.751,0.1336989,28.3525,0.6126481,4,-9.345397,0
6449.588,0.134077,28.34072,0.5928853,4,-9.54762,0
6428.803,0.1344545,28.31389,0.5810277,4,-9.896781,0
6429.45,0.1348316,28.28752,0.56917,4,-9.526439,0
6443.903,0.1352083,28.2593,0.5454544,4,-9.473407,0
6414.612,0.1355846,28.2309,0.5177865,4,-10.46663,0
6459.192,0.1359605,28.21506,0.4980237,4,-9.681293,0
6376.924,0.1363364,28.22663,0.4545454,4,-9.811375,0
6136.189,0.1367127,28.27197,0.4150198,4,-10.19114,0
5710.844,0.1370899,28.35677,0.3636363,4,-10.03497,0
5074.161,0.1374685,28.49088,0.3241107,4,-9.603254,0
4473.74,0.1378492,28.64988,0.2845849,4,-9.342058,0
4597.966,0.1382313,28.64151,0.2490118,4,-11.3561,0
4579.089,0.1386129,28.62658,0.229249,4,-11.84496,0
4553.378,0.1389945,28.6228,0.2094861,4,-12.14981,0
4577.935,0.1393763,28.60093,0.2055336,4,-12.37048,0
4567.789,0.1397579,28.58779,0.2055336,4,-12.01131,0
4568.652,0.1401394,28.57409,0.229249,4,-11.87627,0
4573.203,0.1403301,28.56732,0.2490118,4,-12.13017,0
4570.354,0.1407119,28.56011,0.2727272,4,-12.27177,0
4568.415,0.1410937,28.55559,0.2766798,4,-12.105,0
4567.683,0.1414756,28.5507,0.2766798,4,-11.89734,0
4568.208,0.1420491,28.54445,0.2845849,4,-11.68444,0
4579.854,0.1424316,28.54362,0.3675889,4,-12.05679,0
4595.331,0.1428143,28.55559,0.4703557,4,-11.50887,0
4609.288,0.1431982,28.58416,0.5533595,4,-11.5137,0
4620.256,0.1435828,28.62731,0.6403162,4,-10.95303,0
4630.817,0.1439682,28.68151,0.7193674,4,-10.28961,0
4640.055,0.1443544,28.74465,0.7984188,4,-10.57946,0
4651.787,0.1447413,28.81406,0.8379445,4,-10.22733,0
4662.67,0.1451293,28.88735,0.8498023,4,-10.21161,0
4672.602,0.1455183,28.96108,0.8537549,4,-9.754324,0
4681.984,0.1459074,29.03455,0.8537549,4,-10.18213,0
4691.456,0.1462976,29.10933,0.8537549,4,-9.649879,0
4702.34,0.146689,29.18269,0.8537549,4,-9.697066,0
4710.737,0.1470807,29.25798,0.8537549,4,-9.631751,0
4714.55,0.147277,29.29462,0.8537549,4,-9.665521,0
4721.364,0.1476702,29.36746,0.7667984,4,-9.782911,0
4723.412,0.1480645,29.43358,0.6837946,4,-9.601497,0
4724.917,0.1484592,29.48965,0.6086956,4,-9.502203,0
4726.109,0.1488546,29.5348,0.5256916,4,-10.45615,0
4734.034,0.1492507,29.56987,0.4940711,4,-10.59065,0
4738.743,0.1498452,29.6136,0.4387351,4,-10.27677,0
4740.504,0.1502421,29.63503,0.4110672,4,-10.58258,0
4741.434,0.1506394,29.65165,0.3833992,4,-10.07504,0
4741.437,0.1510368,29.66492,0.3596837,4,-10.44724,0
4742.126,0.1512355,29.6698,0.3241106,4,-10.92594,0
4745.213,0.1516333,29.67627,0.3201581,4,-11.06051,0
4751.237,0.1522303,29.67954,0.2924901,4,-12.27103,0
4753.761,0.1526284,29.67789,0.2885375,4,-11.8656,0
4749.567,0.1530266,29.67457,0.2885375,4,-12.77038,0
4746.088,0.1534252,29.66902,0.2885375,4,-13.21185,0
4745.751,0.1538237,29.66299,0.2885375,4,-13.44929,0
4744.54,0.1542224,29.65718,0.2885375,4,-13.82687,0
4769.221,0.1546214,29.65449,0.4268774,4,-13.09299,0
4783.64,0.1550208,29.6734,0.5533597,4,-12.4533,0
4793.411,0.1554208,29.71498,0.6561264,4,-11.70631,0
4801.797,0.155822,29.76859,0.7312251,4,-11.52347,0
4809.552,0.1562245,29.8293,0.7628459,4,-11.3898,0
4825.728,0.1566281,29.89131,0.8063241,4,-11.4062,0
4837.2,0.157033,29.95726,0.8300394,4,-11.50785,0
4838.88,0.1572362,29.9915,0.8300395,4,-10.84882,0
4846.164,0.1578475,30.09445,0.8063241,4,-10.78088,0
4847.237,0.1582567,30.16125,0.7628458,4,-10.29781,0
4853.03,0.1586687,30.22171,0.6956522,4,-10.76199,0
4850.2,0.1590817,30.27457,0.5849804,4,-11.0186,0
4853.783,0.1592885,30.29557,0.5612649,4,-10.90741,0
4862.388,0.1599115,30.34313,0.486166,4,-10.96888,0
4863,0.1603279,30.36894,0.458498,4,-11.58549,0
4867.103,0.1607449,30.39002,0.4387351,4,-11.7377,0
4868.573,0.1611605,30.40714,0.4150198,4,-11.92376,0
4866.833,0.1615763,30.41992,0.3833991,4,-11.74924,0
4867.954,0.1619925,30.42674,0.3596837,4,-12.17392,0
4864.467,0.1624076,30.42915,0.3241106,4,-12.95325,0
4866.002,0.1628226,30.4264,0.2964426,4,-12.34364,0
4861.666,0.1632378,30.41878,0.2687747,4,-12.03597,0
4853.781,0.1636523,30.40673,0.2371541,4,-12.78718,0
4855.635,0.1640664,30.3894,0.2252964,4,-13.38537,0
4853.708,0.1644805,30.3709,0.2134387,4,-13.43316,0
4850.607,0.1648941,30.34958,0.2094861,4,-13.57624,0
4850.667,0.1653073,30.32608,0.2332016,4,-13.8064,0
4859.922,0.1657205,30.30563,0.3241106,4,-13.54452,0
4887.854,0.1661336,30.30103,0.4861661,4,-14.08213,0
4905.37,0.1665468,30.32161,0.6324109,4,-13.42817,0
4936.716,0.1669607,30.36007,0.7944665,4,-13.29799,0
4940.981,0.1673757,30.41756,0.8498023,4,-12.42197,0
4955.021,0.1677917,30.47907,0.8656126,4,-12.23263,0
4956.082,0.168209,30.54604,0.8853754,4,-12.27152,0
4964.668,0.1686279,30.61293,0.8972332,4,-11.91418,0
4965.659,0.1690481,30.67963,0.806324,4,-11.66707,0
4960.049,0.1694697,30.73932,0.6877469,4,-13.06228,0
4954.706,0.1698927,30.78425,0.5810275,4,-13.48629,0
4960.08,0.1703168,30.81422,0.4980237,4,-12.10938,0
4952.394,0.1707418,30.84081,0.4743083,4,-12.23439,0
4944.951,0.1711681,30.86285,0.4703557,4,-12.98389,0
4957.108,0.1715954,30.88251,0.5059288,4,-12.62356,0
4972.837,0.1720236,30.91206,0.6363637,4,-13.05627,0
4987.085,0.1724533,30.95764,0.7707509,4,-12.9124,0
5008.157,0.1728846,31.01564,0.8774704,4,-11.50944,0
5011.732,0.1733173,31.08514,0.9209485,4,-11.42087,0
5014.111,0.1737522,31.15539,0.9249011,4,-12.18268,0
5027.929,0.174189,31.2221,0.9249012,4,-11.94941,0
5036.361,0.1746273,31.28907,0.9249012,4,-11.90864,0
5046.785,0.1750674,31.35473,0.9249012,4,-12.34189,0
5059.365,0.1755088,31.41949,0.9051383,4,-12.3246,0
5067.88,0.1759518,31.48453,0.8853756,4,-11.92095,0
5074.937,0.1763952,31.54762,0.833992,4,-11.88639,0
5072.105,0.1768394,31.6062,0.7233201,4,-12.138,0
5068.909,0.1772848,31.65315,0.5889327,4,-11.14052,0
5074.104,0.1777301,31.68456,0.5256916,4,-12.24421,0
5075.599,0.1781757,31.70737,0.4940711,4,-12.30325,0
5081.03,0.1786219,31.72492,0.4545454,4,-11.98504,0
5081.764,0.1790675,31.73848,0.4387351,4,-11.88337,0
5087.906,0.1795133,31.74888,0.4387351,4,-12.12492,0
5106.186,0.1799595,31.76143,0.5177866,4,-13.20375,0
5129.519,0.1804052,31.78583,0.6877469,4,-12.45277,0
5151.104,0.1808515,31.82651,0.8379447,4,-13.82466,0
5160.765,0.1812986,31.88119,0.9486165,4,-13.09993,0
5170.234,0.181746,31.94057,0.9881423,4,-13.47028,0
5167.915,0.1821944,32.00126,0.9881423,4,-14.57955,0
5177.474,0.1826438,32.06112,0.9960474,4,-13.69068,0
5179.653,0.1830939,32.12034,0.9999999,4,-15.14571,0
5187.959,0.183545,32.17746,1,4,-14.58355,0
5197.253,0.1839971,32.23587,1,4,-14.29497,0
5188.813,0.1844502,32.29591,1,4,-14.48322,0
5201.533,0.1849042,32.35112,1,4,-13.2715,0
5203.635,0.1853597,32.41001,1,4,-11.60213,0
5210.102,0.1858163,32.46791,1,4,-12.10394,0
5226.654,0.1862739,32.52206,1,4,-12.10944,0
5241.847,0.1867334,32.57698,1,4,-10.12804,0
5258.56,0.1871938,32.62978,1,4,-11.69654,0
5274.473,0.1876555,32.68177,1,4,-11.79807,0
5292.439,0.1881192,32.73427,1,4,-11.16607,0
5293.724,0.1885838,32.789,1,4,-12.141,0
5301.859,0.1890502,32.84097,1,4,-12.5882,0
5310.771,0.1895186,32.89235,1,4,-12.52711,0
5315.128,0.1899878,32.94456,1,4,-12.36864,0
5322.223,0.1904583,32.9969,1,4,-12.04569,0
5327.213,0.1909297,33.05062,1,4,-11.37083,0
5333.061,0.1914019,33.10431,1,4,-11.54033,0
5340.632,0.1918733,33.15695,1,4,-11.28939,0
5353.206,0.1923455,33.20835,1,4,-10.65591,0
5358.893,0.1928182,33.26259,1,4,-10.0009,0
5364.739,0.193291,33.31719,1,4,-10.41493,0
5377.159,0.1937646,33.3681,1,4,-11.22193,0
5392.937,0.1942386,33.41839,1,4,-10.70749,0
5400.503,0.1947129,33.4701,1,4,-10.9438,0
5405.457,0.1951879,33.52146,1,4,-10.8658,0
5412.728,0.1956632,33.57283,1,4,-11.1681,0
5416.787,0.1961391,33.62579,1,4,-9.953653,0
5424.871,0.1966157,33.67738,1,4,-10.48012,0
5437.189,0.1970926,33.72515,1,4,-10.45789,0
5461.258,0.1975701,33.77379,1,4,-9.122438,0
5457.465,0.1980483,33.82872,1,4,-8.990962,0
5469.336,0.198527,33.87996,1,4,-10.36549,0
5483.041,0.1990065,33.9284,1,4,-11.30392,0
5493.896,0.1994864,33.97809,1,4,-11.63541,0
5499.305,0.199967,34.02618,1,4,-11.82891,0
5504.875,0.2004484,34.07368,1,4,-11.52044,0
5500.108,0.2009304,34.12439,1,4,-11.77326,0
5504.764,0.2014132,34.17212,1,4,-12.28439,0
5512.638,0.2018968,34.21996,1,4,-11.99187,0
5516.188,0.2023811,34.268,1,4,-11.51187,0
5528.093,0.2028662,34.31551,1,4,-10.28922,0
5530.641,0.2033525,34.36684,1,4,-9.844006,0
5533.9,0.2038395,34.41695,1,4,-9.936191,0
5544.249,0.2043274,34.46452,1,4,-10.12985,0
5556.703,0.2048166,34.51086,1,4,-10.3921,0
5571.901,0.2053063,34.55598,0.9841896,4,-10.58698,0
5580.242,0.2057975,34.60249,0.9723321,4,-10.31211,0
5583.623,0.2062895,34.64986,0.9644269,4,-10.62091,0
5587.773,0.2067824,34.69597,0.9525692,4,-11.4782,0
5594.891,0.2072767,34.74084,0.936759,4,-11.55654,0
5601.028,0.2077716,34.78473,0.9011858,4,-11.48574,0
5604.646,0.2082663,34.82675,0.8695652,4,-11.66791,0
5610.346,0.208761,34.86623,0.8379447,4,-12.12237,0
5617.506,0.2092563,34.90457,0.8063242,4,-11.12284,0
5615.739,0.2097524,34.94236,0.7667984,4,-10.71618,0
5613.645,0.210249,34.97741,0.7154149,4,-10.94332,0
5609.599,0.2107461,35.00691,0.6521739,4,-10.84642,0
5613.533,0.2112435,35.02865,0.6007904,4,-10.77897,0
5612.299,0.2117411,35.04509,0.5415021,4,-10.81747,0
5611.759,0.2122389,35.05577,0.4980237,4,-10.72157,0
5605.097,0.2127367,35.0615,0.4466403,4,-10.05308,0
5601.067,0.2132344,35.05945,0.4071146,4,-10.02334,0
5596.752,0.2137319,35.05363,0.3715415,4,-9.757143,0
