Lattitude,Longitude,Misc,Misc,Circuit Park Zandvoort
samplerate,1
52.386702,4.5420128,0,0
52.3859517,4.5423011,0,0
52.3851268,4.5425424,0,0
52.3849666,4.5425533,0,0
52.3849004,4.542543,0,0
52.3848373,4.5425231,0,0
52.3847782,4.5424947,0,0
52.3847215,4.542457,0,0
52.3846661,4.5424087,0,0
52.3846146,4.5423518,0,0
52.3845711,4.5422912,0,0
52.3845318,4.5422232,0,0
52.3844936,4.542142,0,0
52.38446,4.5420523,0,0
52.3844302,4.5419482,0,0
52.3844061,4.5418362,0,0
52.3843741,4.5415744,0,0
52.3843552,4.5411326,0,0
52.3843641,4.5407521,0,0
52.3843981,4.5404174,0,0
52.3844572,4.5401148,0,0
52.3845484,4.5398042,0,0
52.3846506,4.5395543,0,0
52.3847759,4.5393291,0,0
52.3849228,4.5391337,0,0
52.3850768,4.5389867,0,0
52.3852458,4.5388773,0,0
52.3854097,4.5388152,0,0
52.3855809,4.5387916,0,0
52.3857565,4.5388075,0,0
52.3859519,4.5388693,0,0
52.386199,4.5390015,0,0
52.3893863,4.5411327,0,0
52.3912365,4.5423304,0,0
52.3915361,4.5425489,0,0
52.391601,4.5426105,0,0
52.3916539,4.5426732,0,0
52.3916949,4.542735,0,0
52.3917292,4.5428025,0,0
52.3917566,4.5428767,0,0
52.3917775,4.5429552,0,0
52.3917917,4.5430323,0,0
52.3917997,4.5431109,0,0
52.3918012,4.5431909,0,0
52.3917963,4.5432703,0,0
52.3917849,4.5433469,0,0
52.3917672,4.5434201,0,0
52.3917434,4.5434881,0,0
52.3917136,4.5435506,0,0
52.3916752,4.5436107,0,0
52.3916321,4.543662,0,0
52.3915879,4.5437002,0,0
52.3915412,4.5437285,0,0
52.3914921,4.543747,0,0
52.3914403,4.5437558,0,0
52.391378,4.5437543,0,0
52.3913124,4.5437411,0,0
52.3911541,4.5436694,0,0
52.3909108,4.5434975,0,0
52.3903607,4.5431257,0,0
52.3899878,4.5429808,0,0
52.3894167,4.5428653,0,0
52.3893394,4.5428363,0,0
52.3892762,4.5428014,0,0
52.3892111,4.5427532,0,0
52.389151,4.5426959,0,0
52.389103,4.5426376,0,0
52.3890603,4.5425725,0,0
52.3890226,4.5425008,0,0
52.3889891,4.542421,0,0
52.3889268,4.5422106,0,0
52.3887974,4.5416642,0,0
52.3887577,4.5415513,0,0
52.3887162,4.5414614,0,0
52.3886754,4.5413935,0,0
52.3886313,4.5413389,0,0
52.3885865,4.5413,0,0
52.3885393,4.5412734,0,0
52.3884908,4.5412597,0,0
52.3884415,4.5412586,0,0
52.3883918,4.5412706,0,0
52.3883435,4.541295,0,0
52.3882976,4.5413321,0,0
52.3882555,4.5413805,0,0
52.3882182,4.5414403,0,0
52.3881864,4.5415091,0,0
52.3881601,4.5415876,0,0
52.3881406,4.5416712,0,0
52.3881286,4.5417524,0,0
52.3881239,4.5418386,0,0
52.3881278,4.5419461,0,0
52.3881436,4.5420798,0,0
52.3883683,4.5431782,0,0
52.3884326,4.5436046,0,0
52.388462,4.5439881,0,0
52.3884669,4.5444459,0,0
52.3884447,4.5449162,0,0
52.3882951,4.5463071,0,0
52.3882864,4.5465544,0,0
52.3882919,4.5467805,0,0
52.3883098,4.5469895,0,0
52.3883416,4.5471997,0,0
52.3884746,4.5477399,0,0
52.3886666,4.5482828,0,0
52.3888109,4.5487115,0,0
52.3889099,4.5490941,0,0
52.3889676,4.5494155,0,0
52.3890003,4.5497559,0,0
52.3890073,4.5501326,0,0
52.3889561,4.5514974,0,0
52.38892,4.5518457,0,0
52.3888679,4.5521016,0,0
52.3888362,4.5522088,0,0
52.3887989,4.5523104,0,0
52.3886972,4.5525158,0,0
52.3885729,4.5526986,0,0
52.3884403,4.5528386,0,0
52.3883672,4.5528947,0,0
52.388292,4.5529399,0,0
52.3881465,4.5529936,0,0
52.3879954,4.5530076,0,0
52.3878289,4.5529779,0,0
52.3876648,4.5529022,0,0
52.3874908,4.5527733,0,0
52.3872946,4.5525728,0,0
52.3867887,4.5520242,0,0
52.3863608,4.5516805,0,0
52.3860195,4.5513928,0,0
52.3859586,4.5513285,0,0
52.3859107,4.5512656,0,0
52.3858743,4.5512038,0,0
52.3858437,4.5511367,0,0
52.3858171,4.5510597,0,0
52.3857952,4.5509749,0,0
52.3857753,4.5508678,0,0
52.3857607,4.5507509,0,0
52.3857471,4.5504506,0,0
52.3857628,4.5501067,0,0
52.385806,4.549759,0,0
52.3858775,4.5494033,0,0
52.3859854,4.5490294,0,0
52.3861155,4.5486925,0,0
52.3862209,4.5484814,0,0
52.3862649,4.5484156,0,0
52.3863099,4.5483632,0,0
52.3863521,4.5483281,0,0
52.3863952,4.5483044,0,0
52.3864369,4.5482924,0,0
52.3864788,4.5482908,0,0
52.3865203,4.5482997,0,0
52.3865612,4.548319,0,0
52.3866036,4.548351,0,0
52.3866444,4.5483939,0,0
52.3866863,4.548452,0,0
52.3867255,4.5485209,0,0
52.3867654,4.5486082,0,0
52.3868014,4.5487064,0,0
52.3868663,4.5489568,0,0
52.38692,4.5492889,0,0
52.387045,4.550266,0,0
52.3870901,4.5504759,0,0
52.3871382,4.5506417,0,0
52.3871742,4.5507352,0,0
52.3872141,4.5508133,0,0
52.3872605,4.5508841,0,0
52.387312,4.5509442,0,0
52.3873684,4.5509928,0,0
52.3874286,4.5510285,0,0
52.3874932,4.5510503,0,0
52.3875589,4.5510574,0,0
52.387622,4.5510494,0,0
52.3876831,4.5510276,0,0
52.3877387,4.5509941,0,0
52.3877909,4.550949,0,0
52.38784,4.5508928,0,0
52.3878853,4.5508249,0,0
52.3879311,4.5507366,0,0
52.387972,4.550633,0,0
52.388013,4.5504912,0,0
52.3880472,4.5503238,0,0
52.3880837,4.5500432,0,0
52.3881079,4.5497193,0,0
52.3881135,4.5487938,0,0
52.3880493,4.5477571,0,0
52.3878956,4.5465345,0,0
52.3876894,4.5454258,0,0
52.3874494,4.54447,0,0
52.3872147,4.5437076,0,0
52.3871897,4.5435901,0,0
52.3871762,4.5434903,0,0
52.3871706,4.5434023,0,0
52.3871718,4.5433184,0,0
52.3871788,4.5432436,0,0
52.387192,4.5431728,0,0
52.387211,4.5431097,0,0
52.3872377,4.5430451,0,0
52.3873053,4.5429257,0,0
52.3873737,4.5428013,0,0
52.3873921,4.542755,0,0
52.3874052,4.5427126,0,0
52.3874259,4.5426245,0,0
52.3874364,4.54254,0,0
52.3874385,4.5424553,0,0
52.3874324,4.5423707,0,0
52.3874188,4.5422882,0,0
52.3873981,4.5422085,0,0
52.3873706,4.5421346,0,0
52.3873355,4.5420684,0,0
52.3872946,4.5420118,0,0
52.3872501,4.5419672,0,0
52.3872016,4.5419342,0,0
52.3871511,4.5419125,0,0
52.3871229,4.5419063,0,0
52.3870905,4.5419049,0,0
52.3869447,4.541935,0,0
