GPS_Latitude,GPS_Longitude,Sections,GPS_Speed,Sebring Full Course
27.45534933,-81.35489319,,95.038727,
27.45537243,-81.35485875,,95.163002,
27.45539591,-81.35482487,,95.287277,
27.45541993,-81.35479128,,95.458153,
27.45544455,-81.3547579,,95.644562,
27.45546966,-81.35472489,,95.830978,
27.45549536,-81.35469231,,96.017395,
27.45552149,-81.35466006,,96.203804,
27.455548,-81.3546281,,96.390213,
27.45557487,-81.35459642,,96.530022,
27.45560208,-81.35456499,,96.700897,
27.45562964,-81.35453383,START:TURN 10,96.887306,
27.45565716,-81.35450314,,97.071854,
27.45568514,-81.35447226,,97.258263,
27.4557133,-81.35444147,,97.444679,
27.45574161,-81.35441076,,97.585114,
27.45577008,-81.35438007,,97.801346,
27.45579866,-81.35434939,,98.003906,
27.45582734,-81.35431869,,98.190323,
27.45585611,-81.35428796,,98.37674,
27.45588497,-81.35425719,,98.563148,
27.45591392,-81.35422632,,98.79554,
27.45594292,-81.35419539,,98.998108,
27.45597197,-81.35416438,,99.230499,
27.45600075,-81.3541336,,99.431206,
27.45602985,-81.35410242,,99.617615,
27.45605897,-81.35407114,,99.804024,
27.4560881,-81.35403978,,99.990433,
27.45611723,-81.35400834,,100.176849,
27.45614638,-81.3539768,,100.363258,
27.45617554,-81.35394514,,100.549675,
27.45620471,-81.35391333,,100.736076,
27.45623388,-81.35388138,,100.922493,
27.45626305,-81.35384931,,101.063538,
27.45629221,-81.35381713,,101.233177,
27.45632135,-81.35378488,,101.419586,
27.45635013,-81.35375296,,101.425179,
27.45637914,-81.35372079,,101.295929,
27.45640803,-81.35368876,,101.140587,
27.45643678,-81.35365692,,100.739189,
27.45646535,-81.35362533,,100.107872,
27.45649365,-81.3535941,,99.424362,
27.45652169,-81.35356319,,98.561897,
27.45654944,-81.3535326,,97.585106,
27.45657689,-81.35350236,,96.590912,
27.45660398,-81.35347252,,95.462502,
27.45663058,-81.35344325,,94.192421,
27.45665676,-81.35341447,,92.753319,
27.45668225,-81.3533865,,91.232834,
27.45670753,-81.35335883,,89.458817,
27.45673231,-81.35333179,,87.462349,
27.45675648,-81.35330551,,85.632408,
27.45678019,-81.3532798,,83.671982,
27.45680343,-81.35325462,,81.797928,
27.45682621,-81.35322992,,80.128304,
27.45684849,-81.35320569,,78.512733,
27.45687018,-81.35318195,,76.897171,
27.45689136,-81.35315857,,75.458076,
27.45691201,-81.35313558,,73.914597,
27.45693209,-81.35311299,,72.254906,
27.45695134,-81.3530911,,70.593987,
27.45696999,-81.35306961,,68.785797,
27.45698799,-81.35304866,,66.747696,
27.45700535,-81.35302822,,64.722031,
27.45702206,-81.3530083,,62.646648,
27.45703811,-81.35298888,,60.533985,
27.45705344,-81.3529699,,58.725796,
27.45706822,-81.35295119,,57.048092,
27.45708247,-81.35293266,,55.587868,
27.45709621,-81.35291422,,54.438332,
27.45710939,-81.35289583,,53.512489,
27.45712189,-81.35287739,,52.555576,
27.45713382,-81.35285887,,51.822357,
27.45714504,-81.35284039,,51.121452,
27.45715573,-81.35282155,,50.375809,
27.45716568,-81.35280247,,49.673035,
27.45717474,-81.352783,,49.118153,
27.45718305,-81.35276318,,48.83543,
27.45719057,-81.352743,,48.60614,
27.45719729,-81.35272245,,48.571968,
27.45720311,-81.35270151,,48.719856,
27.45720785,-81.35268024,,48.691891,
27.45721169,-81.35265876,,48.696239,
27.45721462,-81.35263715,,48.629757,
27.45721662,-81.35261545,,48.462608,
27.45721757,-81.35259393,,48.278057,
27.45721736,-81.35257221,,48.1339,
27.45721619,-81.35255051,,48.009628,
27.45721407,-81.35252884,,48.033237,
27.45721101,-81.35250723,,48.126442,
27.45720693,-81.35248568,,48.325283,
27.45720175,-81.35246424,,48.57383,
27.45719569,-81.35244292,,48.906883,
27.45718879,-81.35242173,,49.279705,
27.45718104,-81.35240068,,49.652527,
27.4571724,-81.35237981,,50.025356,
27.45716279,-81.35235915,,50.482685,
27.45715253,-81.35233887,,51.016441,
27.45714144,-81.35231858,,51.575676,
27.45712963,-81.3522985,,52.134911,
27.45711705,-81.35227869,,52.735779,
27.45710367,-81.3522592,,53.315514,
27.45708967,-81.35224001,,53.916382,
27.45707505,-81.35222113,,54.49612,
27.45705986,-81.35220256,,55.055355,
27.45704403,-81.35218435,,55.61459,
27.45702757,-81.35216649,,56.132191,
27.45701061,-81.3521489,,56.629288,
27.45699319,-81.35213153,,57.168018,
27.45697552,-81.35211454,,57.680649,
27.45695721,-81.35209756,,58.177742,
27.45693847,-81.35208068,,58.756863,
27.45691943,-81.35206383,,59.296215,
27.45690013,-81.35204694,,59.83432,
27.45688063,-81.35202995,,60.434563,
27.45686098,-81.35201274,,61.014923,
27.45684129,-81.35199518,,61.53315,
27.45682166,-81.35197722,,62.071259,
27.45680217,-81.3519588,,62.548473,
27.45678287,-81.35193984,,62.983429,
27.45676388,-81.35192021,,63.377377,
27.4567455,-81.35189997,,63.746471,
27.45672734,-81.35187883,,64.119301,
27.45670961,-81.35185698,,64.532501,
27.45669235,-81.35183439,,64.967468,
27.45667564,-81.35181099,,65.442818,
27.45665952,-81.35178677,,65.899521,
27.4566439,-81.35176191,,66.37487,
27.45662877,-81.35173644,,66.871971,
27.45661413,-81.35171038,,67.328674,
27.45660002,-81.3516837,,67.804024,
27.45658646,-81.35165645,,68.260735,
27.45657334,-81.35162875,,68.736084,
27.45656068,-81.35160062,,69.192787,
27.45654861,-81.35157237,,69.583633,
27.45653699,-81.35154336,STOP,69.996223,
27.45652602,-81.35151389,,70.351646,
27.45651564,-81.35148401,,70.662338,
27.45650589,-81.35145371,,70.93325,
27.45649681,-81.35142298,,71.221573,
27.45648853,-81.35139173,,71.532257,
27.45648109,-81.35135998,,71.842941,
27.45647435,-81.3513278,,72.153625,
27.45646832,-81.35129522,,72.504082,
27.45646297,-81.35126227,,72.8769,
27.45645839,-81.35122894,,73.249725,
27.45645461,-81.35119562,,73.61882,
27.45645142,-81.35116175,,74.030792,
27.45644888,-81.35112768,,74.465744,
27.45644698,-81.35109344,,74.861557,
27.45644587,-81.35105902,,75.234383,
27.45644555,-81.35102445,,75.646355,
27.45644593,-81.35098977,,76.042168,
27.456447,-81.35095497,,76.414986,
27.45644877,-81.35092007,,76.787811,
27.45645134,-81.35088507,,77.160637,
27.45645468,-81.35085002,,77.494308,
27.45645867,-81.35081495,,77.805,
27.45646326,-81.35078022,,78.112579,
27.45646852,-81.35074517,,78.384735,
27.45647455,-81.35071016,,78.633286,
27.45648133,-81.35067521,,78.881836,
27.45648877,-81.35064034,,79.130379,
27.45649689,-81.35060555,,79.378929,
27.45650567,-81.35057087,,79.666008,
27.45651523,-81.35053632,,79.976692,
27.45652551,-81.35050195,,80.210327,
27.45653638,-81.35046774,,80.358215,
27.4565478,-81.35043369,,80.521011,
27.45655974,-81.3503998,,80.6689,
27.45657213,-81.35036642,,80.791931,
27.45658512,-81.35033281,,80.992012,
27.45659852,-81.35029928,,81.240562,
27.45661228,-81.35026579,,81.489113,
27.45662638,-81.35023232,,81.813469,
27.45664085,-81.35019883,,82.186287,
27.45665557,-81.35016527,,82.559113,
27.45667047,-81.35013162,,82.856125,
27.45668548,-81.35009785,,83.14257,
27.45670054,-81.35006391,,83.491165,
27.45671556,-81.35002972,,83.826088,
27.45673042,-81.34999524,,84.174675,
27.45674494,-81.34996082,,84.543762,
27.45675934,-81.34992576,,84.879311,
27.45677344,-81.34989039,,85.189995,
27.4567871,-81.34985464,,85.537964,
27.45680029,-81.34981853,,85.83622,
27.45681303,-81.34978212,,86.122047,
27.4568253,-81.3497454,,86.395454,
27.45683706,-81.34970836,,86.644005,
27.45684818,-81.34967094,,86.892548,
27.45685868,-81.34963317,,87.141098,
27.45686861,-81.34959509,,87.389648,
27.45687796,-81.34955671,,87.638191,
27.45688665,-81.34951844,START:TURN 13,87.884262,
27.45689473,-81.34947944,,88.169472,
27.45690218,-81.34944016,,88.443489,
27.45690908,-81.34940061,,88.692047,
27.45691543,-81.34936081,,88.94059,
27.45692125,-81.34932077,,89.2258,
27.45692644,-81.34928049,,89.536484,
27.45693108,-81.34924007,,89.700531,
27.45693522,-81.34919963,,89.835983,
27.4569389,-81.34915927,,89.802437,
27.45694211,-81.34911912,,89.469376,
27.45694477,-81.34907938,,88.961098,
27.45694696,-81.34904023,,88.145233,
27.45694874,-81.3490021,,86.836624,
27.45695016,-81.34896428,,85.319237,
27.45695123,-81.34892721,,83.647751,
27.45695192,-81.34889112,,81.737656,
27.45695234,-81.34885586,,79.9655,
27.45695256,-81.34882135,,78.20578,
27.4569526,-81.34878756,,76.449783,
27.45695251,-81.34875448,,74.844162,
27.45695227,-81.34872225,,73.290741,
27.4569519,-81.34869077,,71.701271,
27.45695139,-81.34865997,,70.157784,
27.45695069,-81.34862988,,68.630455,
27.45694978,-81.34860078,,67.021721,
27.4569485,-81.34857228,,65.344017,
27.45694682,-81.34854452,,63.737152,
27.45694473,-81.34851743,,62.112888,
27.45694219,-81.34849096,,60.541439,
27.45693918,-81.34846507,,59.156403,
27.45693554,-81.34843981,,57.851524,
27.45693134,-81.34841499,,56.759155,
27.4569266,-81.34839053,,55.968769,
27.45692133,-81.34836639,,55.320679,
27.4569155,-81.34834254,,54.876396,
27.45690895,-81.34831902,,54.671967,
27.4569018,-81.34829602,,54.444546,
27.45689395,-81.34827309,,54.273048,
27.45688544,-81.34825047,,54.210911,
27.45687626,-81.3482282,,54.113976,
27.45686619,-81.34820644,,53.989704,
27.45685536,-81.34818514,,53.900227,
27.45684383,-81.34816434,,53.838089,
27.45683159,-81.34814405,,53.822346,
27.45681866,-81.34812433,,53.84306,
27.45680485,-81.34810538,,53.863773,
27.45679033,-81.34808715,,53.907684,
27.45677515,-81.3480696,,53.969818,
27.45675949,-81.34805291,,54.099686,
27.45674306,-81.34803676,,54.251923,
27.45672584,-81.34802149,,54.410374,
27.45670799,-81.34800692,,54.665134,
27.45668955,-81.34799297,,55.04417,
27.45667052,-81.34797963,,55.47913,
27.45665091,-81.34796689,,55.914089,
27.45663058,-81.34795491,,56.349049,
27.45660968,-81.34794358,,56.784012,
27.45658827,-81.3479329,,57.253143,
27.45656638,-81.34792288,,57.75024,
27.45654405,-81.34791354,,58.213161,
27.45652158,-81.34790527,,58.643772,
27.45649837,-81.34789759,,59.112286,
27.45647476,-81.34789061,,59.609383,
27.45645081,-81.34788435,,60.10648,
27.45642655,-81.34787878,,60.570023,
27.4564019,-81.34787411,,61.038536,
27.45637697,-81.34787013,,61.535633,
27.45635177,-81.3478668,,62.066288,
27.45632632,-81.3478641,,62.625523,
27.45630062,-81.34786198,,63.184753,
27.45627462,-81.34786056,,63.743988,
27.45624839,-81.34785964,,64.303223,
27.45622194,-81.34785915,,64.862457,
27.45619555,-81.34785906,,65.4161,
27.45616868,-81.34785931,,65.975327,
27.45614155,-81.34785998,,66.534561,
27.45611424,-81.34786092,,67.060867,
27.45608676,-81.3478621,,67.557961,
27.45605913,-81.34786351,,68.055061,
27.45603134,-81.34786511,,68.552162,
27.45600337,-81.34786692,,69.049255,
27.45597525,-81.34786884,,69.546356,
27.45594699,-81.34787086,,70.043449,
27.45591857,-81.34787294,,70.507614,
27.45588999,-81.34787504,,70.975502,
27.45586146,-81.34787712,,71.467628,
27.45583246,-81.3478792,,71.932419,
27.45580326,-81.34788126,,72.399689,
27.45577387,-81.34788329,,72.864471,
27.45574429,-81.34788531,,73.331741,
27.45571446,-81.34788731,,73.828842,
27.45568446,-81.3478893,,74.293633,
27.45565431,-81.3478913,,74.728592,
27.45562402,-81.34789329,,75.131241,
27.4555936,-81.34789528,,75.471748,
27.45556302,-81.34789725,,75.782433,
27.45553232,-81.34789921,,76.125435,
27.45550181,-81.34790113,,76.462837,
27.45547085,-81.34790305,,76.805214,
27.45543975,-81.34790497,,77.209724,
27.45540843,-81.34790689,,77.644684,
27.45537696,-81.34790882,,78.079643,
27.45534533,-81.34791078,STOP,78.514603,
27.45531355,-81.34791275,,78.94957,
27.45528162,-81.34791476,,79.352837,
27.45524949,-81.3479168,,79.725655,
27.45521722,-81.34791886,,80.130173,
27.45518479,-81.34792093,,80.53344,
27.45515221,-81.347923,,80.906265,
27.45511979,-81.34792504,,81.306427,
27.45508682,-81.34792706,,81.710312,
27.45505369,-81.34792902,,82.083145,
27.4550204,-81.3479309,,82.48703,
27.45498697,-81.34793269,,82.890923,
27.45495339,-81.34793438,,83.232674,
27.45491964,-81.3479359,,83.574432,
27.45488576,-81.34793729,,83.916183,
27.45485176,-81.34793854,,84.257935,
27.45481763,-81.34793964,,84.599693,
27.45478337,-81.34794058,,84.941444,
27.45474892,-81.34794133,,85.31427,
27.45471467,-81.34794193,,85.652916,
27.45467992,-81.3479424,,85.963608,
27.45464503,-81.34794275,,86.304733,
27.45460998,-81.347943,,86.677559,
27.45457474,-81.34794317,,87.019936,
27.45453937,-81.34794333,,87.361069,
27.45450387,-81.34794352,,87.733887,
27.45446824,-81.34794376,,88.106712,
27.45443249,-81.34794407,,88.47953,
27.45439659,-81.34794449,,88.852356,
27.45436056,-81.34794497,,89.225182,
27.45432442,-81.34794547,,89.567558,
27.45428817,-81.34794598,,89.878242,
27.45425215,-81.34794645,,90.185829,
27.45421562,-81.34794682,,90.466682,
27.45417896,-81.34794711,,90.774879,
27.45414219,-81.34794732,,91.088051,
27.4541053,-81.34794745,,91.366425,
27.45406829,-81.34794755,,91.70694,
27.45403113,-81.34794765,,92.049942,
27.45399385,-81.3479478,,92.360626,
27.45395645,-81.34794801,,92.701134,
27.45391892,-81.3479483,,93.044128,
27.45388127,-81.34794867,,93.354813,
27.45384345,-81.34794913,,93.665497,
27.45380588,-81.34794964,,93.943871,
27.45376781,-81.34795018,,94.221626,
27.45372962,-81.34795074,,94.53231,
27.45369131,-81.34795131,,94.813797,
27.45365286,-81.34795184,,95.091545,
27.4536143,-81.34795232,,95.373024,
27.45357564,-81.34795273,,95.621574,
27.45353688,-81.34795303,,95.89933,
27.45349802,-81.34795314,,96.180809,
27.45345903,-81.34795295,,96.429359,
27.45341995,-81.34795242,SPLIT:BACK STRAIGHT,96.648705,
27.45338079,-81.34795148,,96.864319,
27.45334195,-81.34795009,,97.081802,
27.45330265,-81.34794811,,97.296791,
27.45326329,-81.34794538,,97.516762,
27.45322391,-81.34794199,,97.703171,
27.45318453,-81.34793791,,97.88958,
27.45314514,-81.34793312,,98.047401,
27.45310577,-81.34792753,,98.200264,
27.45306644,-81.34792101,,98.386673,
27.45302714,-81.34791373,,98.57309,
27.45298788,-81.34790572,,98.730911,
27.45294867,-81.34789698,,98.883774,
27.45290952,-81.34788747,,99.07019,
27.45287085,-81.3478772,,99.254738,
27.45283187,-81.34786616,,99.441139,
27.45279297,-81.34785444,,99.627548,
27.45275416,-81.34784207,,99.813965,
27.45271546,-81.34782899,,100.028336,
27.45267689,-81.34781512,,100.248924,
27.45263842,-81.34780066,,100.435333,
27.45260005,-81.34778564,,100.62175,
27.45256179,-81.34777008,,100.780197,
27.45252364,-81.34775398,,100.932434,
27.45248562,-81.34773729,,101.118851,
27.4524477,-81.34772016,,101.305252,
27.45241028,-81.34770276,,101.462463,
27.45237259,-81.34768473,,101.586739,
27.45233504,-81.34766619,,101.738358,
27.45229765,-81.34764703,,101.89743,
27.45226043,-81.34762735,,102.021698,
27.45222337,-81.34760711,,102.173317,
27.45218649,-81.34758631,,102.332382,
27.45214984,-81.34756485,,102.456657,
27.45211348,-81.34754263,,102.580933,
27.45207737,-81.34751979,,102.677864,
27.45204152,-81.34749633,,102.767342,
27.45200596,-81.34747223,,102.891617,
27.45197073,-81.34744743,,103.015892,
27.45193622,-81.34742214,,103.138924,
27.45190167,-81.347396,,103.263199,
27.45186742,-81.34736928,,103.360756,
27.45183349,-81.347342,,103.449608,
27.4517999,-81.3473141,,103.547165,
27.45176667,-81.34728556,,103.636024,
27.45173373,-81.34725652,,103.733574,
27.4517011,-81.34722697,,103.822426,
27.45166877,-81.34719693,,103.919983,
27.45163679,-81.34716633,,104.008842,
27.45160519,-81.34713512,START:TURN 15-16,104.133118,
27.45157392,-81.3471034,,104.230667,
27.45154328,-81.34707151,,104.318283,
27.45151267,-81.34703882,,104.416466,
27.45148243,-81.3470056,,104.5047,
27.45145258,-81.34697192,,104.628967,
27.45142306,-81.34693799,,104.648857,
27.45139389,-81.34690392,,104.602875,
27.45136508,-81.34686984,,104.43013,
27.45133672,-81.34683597,,103.828644,
27.45130888,-81.34680255,,103.004707,
27.45128153,-81.34676969,,101.837776,
27.45125468,-81.34673749,,100.03331,
27.45122836,-81.34670599,,97.874672,
27.45120291,-81.34667568,,95.768219,
27.45117785,-81.34664599,,93.454849,
27.45115331,-81.34661707,,91.133408,
27.45112929,-81.34658891,,88.907661,
27.45110577,-81.34656149,,86.634064,
27.45108279,-81.34653493,,84.4226,
27.45106035,-81.34650922,,82.247803,
27.45103831,-81.34648425,,80.123955,
27.45101665,-81.34646,,78.047951,
27.45099533,-81.34643646,,76.011719,
27.45097432,-81.34641371,,74.161896,
27.45095357,-81.34639177,,72.473007,
27.45093315,-81.34637072,,70.923317,
27.45091262,-81.34635016,,69.556297,
27.45089215,-81.34633031,,68.35083,
27.45087167,-81.34631135,,67.132942,
27.45085112,-81.34629335,,66.002052,
27.45083047,-81.34627621,,64.920868,
27.45080968,-81.34625998,,63.852108,
27.45078873,-81.34624466,,62.907623,
27.45076754,-81.34623044,,62.087414,
27.45074608,-81.34621736,,61.366623,
27.45072437,-81.34620525,,60.707966,
27.45070241,-81.34619413,,60.16116,
27.45068041,-81.34618406,,59.779018,
27.4506579,-81.34617503,,59.468334,
27.45063511,-81.3461671,,59.206112,
27.45061209,-81.34616008,,59.068169,
27.45058884,-81.34615396,,59.006031,
27.45056537,-81.3461487,,58.992363,
27.45054166,-81.34614441,,59.127201,
27.45051773,-81.34614107,,59.375748,
27.45049363,-81.34613855,,59.600063,
27.45046938,-81.34613685,,59.834938,
27.45044498,-81.34613598,,60.121391,
27.45042044,-81.34613612,,60.394176,
27.4503958,-81.34613728,,60.704861,
27.45037131,-81.34613931,,61.036053,
27.4503465,-81.34614225,,61.456097,
27.45032163,-81.34614608,,61.929581,
27.45029671,-81.34615097,,62.364544,
27.45027175,-81.34615688,,62.799503,
27.45024681,-81.34616368,,63.234463,
27.45022189,-81.34617134,,63.669422,
27.45019702,-81.34617989,,64.104378,
27.45017226,-81.34618944,,64.515724,
27.45014763,-81.34619996,,64.88855,
27.45012311,-81.34621126,,65.261375,
27.4500987,-81.34622332,,65.634193,
27.45007465,-81.34623594,,66.003288,
27.45005045,-81.34624943,,66.399101,
27.45002629,-81.34626349,,66.834068,
27.45000213,-81.34627794,,67.269028,
27.44997791,-81.34629267,,67.703987,
27.44995361,-81.3463076,,68.115952,
27.44992912,-81.34632257,,68.488777,
27.44990439,-81.34633743,,68.861603,
27.44987939,-81.34635206,,69.234428,
27.44985409,-81.3463664,,69.607246,
27.44982846,-81.34638038,,69.980064,
27.44980242,-81.34639382,,70.35289,
27.44977625,-81.34640659,,70.744354,
27.44974947,-81.34641898,,71.156944,
27.44972234,-81.34643085,,71.574509,
27.44969489,-81.34644219,,72.04924,
27.44966706,-81.34645289,,72.439453,
27.44963888,-81.34646298,,72.750145,
27.44961041,-81.34647253,,73.060829,
27.44958165,-81.34648152,,73.371513,
27.4495526,-81.34648995,,73.704567,
27.44952323,-81.34649768,,74.077393,
27.44949355,-81.34650474,,74.450211,
27.44946363,-81.34651122,,74.800667,
27.44943377,-81.34651706,,75.12999,
27.44940338,-81.34652238,,75.502815,
27.44937273,-81.34652703,,75.897385,
27.44934189,-81.34653113,,76.332344,
27.44931093,-81.34653478,,76.680321,
27.44927989,-81.34653804,,76.931969,
27.44924885,-81.34654095,,77.130814,
27.44921793,-81.34654357,,77.006538,
27.44918725,-81.34654599,,76.795273,
27.4491569,-81.34654834,,76.313705,
27.44912694,-81.34655065,,75.456215,
27.44909742,-81.346553,,74.319107,
27.44906881,-81.34655545,,73.188828,
27.4490405,-81.34655813,,71.841698,
27.44901271,-81.34656105,,70.497047,
27.44898545,-81.34656426,,69.316444,
27.4489587,-81.3465678,,68.135841,
27.44893256,-81.34657184,,66.976364,
27.44890694,-81.34657636,,65.836761,
27.44888181,-81.34658137,,64.698418,
27.44885722,-81.34658687,,63.642082,
27.44883321,-81.34659285,,62.60688,
27.44880964,-81.34659957,,61.633812,
27.44878658,-81.34660693,,60.680626,
27.4487642,-81.34661483,,59.757889,
27.44874203,-81.34662345,,58.950111,
27.44872027,-81.34663277,,58.244854,
27.44869899,-81.34664303,,57.788769,
27.44867807,-81.34665413,,57.477459,
27.44865746,-81.34666605,,57.332062,
27.44863716,-81.3466788,,57.392956,
27.44861717,-81.34669239,,57.642124,
27.44859759,-81.34670704,,57.827915,
27.44857841,-81.34672258,,58.159103,
27.44855965,-81.34673892,,58.490913,
27.44854134,-81.34675608,,58.71896,
27.44852353,-81.34677403,,58.925877,
27.44850657,-81.3467928,,59.152054,
27.44849005,-81.34681259,,59.358353,
27.44847412,-81.34683315,,59.626781,
27.4484588,-81.34685449,,59.937469,
27.4484441,-81.34687658,,60.26804,
27.44843018,-81.3468996,,60.660744,
27.4484169,-81.34692336,,61.095703,
27.44840421,-81.34694777,,61.530663,
27.44839211,-81.3469728,,61.985508,
27.44838058,-81.34699843,,62.482605,
27.44836979,-81.34702475,,62.959816,
27.4483596,-81.34705158,,63.394779,
27.4483501,-81.3470786,,63.825386,
27.4483411,-81.34710634,,64.241089,
27.4483327,-81.3471345,,64.633171,
27.4483251,-81.34716317,,65.048866,
27.44831814,-81.34719224,,65.440948,
27.44831177,-81.34722167,,65.875908,
27.44830597,-81.34725144,,66.330132,
27.44830073,-81.34728155,,66.827232,
27.44829615,-81.34731204,,67.305061,
27.44829208,-81.34734281,,67.740021,
27.44828849,-81.34737384,,68.194244,
27.44828536,-81.34740511,,68.652817,
27.4482827,-81.34743628,,69.04055,
27.44828059,-81.34746804,,69.475517,
27.44827891,-81.34749999,,69.910477,
27.44827763,-81.34753214,,70.345436,
27.4482767,-81.34756446,,70.761757,
27.44827613,-81.34759697,,71.153214,
27.44827594,-81.3476297,,71.588181,
27.44827602,-81.34766261,,72.02314,
27.44827632,-81.34769569,,72.458092,
27.44827683,-81.34772894,,72.874413,
27.44827752,-81.34776234,,73.265877,
27.44827839,-81.34779596,,73.700836,
27.44827936,-81.34782941,,74.113426,
27.4482804,-81.34786334,,74.504272,
27.44828147,-81.34789744,,74.921211,
27.44828256,-81.3479317,,75.294029,
27.4482836,-81.34796618,,75.684875,
27.44828459,-81.34800083,,76.119835,
27.4482855,-81.34803564,,76.536774,
27.44828633,-81.34807061,,76.909599,
27.44828708,-81.34810575,,77.300446,
27.44828771,-81.34814109,,77.699364,
27.44828827,-81.34817659,,78.028069,
27.44828876,-81.34821225,,78.400887,
27.44828916,-81.34824769,,78.769989,
27.44828951,-81.34828364,,79.125412,
27.44828977,-81.34831979,,79.453499,
27.44828997,-81.34835607,,79.826324,
27.44829011,-81.34839248,,80.181747,
27.4482902,-81.34842899,,80.492432,
27.44829024,-81.34846561,,80.785721,
27.44829024,-81.34850234,,81.016869,
27.4482902,-81.34853915,,81.185883,
27.44829015,-81.34857606,,81.344948,
27.44829008,-81.34861306,,81.576096,
27.44828999,-81.34865019,,81.797302,
27.44828988,-81.3486875,,82.107986,
27.44828974,-81.34872459,,82.43235,
27.44828956,-81.34876221,,82.805176,
27.44828936,-81.34879999,,83.194771,
27.44828911,-81.34883793,,83.612961,
27.44828879,-81.34887605,,83.969002,
27.44828843,-81.34891431,,84.262909,
27.44828803,-81.3489527,84.545013,
27.44828759,-81.34899122,,84.901054,
27.44828712,-81.34902987,,85.211739,
27.44828663,-81.3490687,,85.522423,
27.44828613,-81.34910766,,85.833115,
27.44828563,-81.34914675,,86.143799,
27.44828514,-81.34918558,,86.451378,
27.44828466,-81.34922493,,86.762062,
27.44828419,-81.34926445,,87.072746,
27.44828373,-81.34930409,,87.383438,
27.44828328,-81.34934386,,87.694122,
27.44828285,-81.34938375,,88.004807,
27.44828243,-81.34942378,,88.315491,
27.44828203,-81.34946398,,88.610023,
27.44828164,-81.34950431,,88.874733,
27.44828127,-81.34954478,,89.185417,
27.44828091,-81.34958537,,89.496101,
27.44828057,-81.34962609,,89.790627,
27.44828023,-81.34966656,,90.052231,
27.44827988,-81.34970755,,90.347374,
27.44827953,-81.34974864,,90.61145,
27.44827916,-81.34978984,,90.906609,
27.44827878,-81.34983115,,91.1707,
27.44827837,-81.34987259,,91.465843,
27.44827795,-81.34991413,,91.729919,
27.44827753,-81.34995578,,92.025078,
27.44827711,-81.34999753,,92.273628,
27.44827669,-81.35003941,,92.522171,
27.4482763,-81.35008143,,92.786255,
27.44827592,-81.35012357,,93.081406,
27.44827558,-81.3501654,,93.327469,
27.44827526,-81.35020778,,93.576019,
27.44827499,-81.35025028,,93.82457,
27.44827477,-81.35029292,,94.073112,
27.4482746,-81.35033568,,94.321663,
27.44827449,-81.35037854,,94.570213,
27.44827443,-81.35042151,STOP,94.818764,
27.44827443,-81.35046459,,95.067314,
27.44827451,-81.3505078,,95.315857,
27.44827464,-81.35055112,,95.579315,
27.44827482,-81.35059453,,95.875092,
27.44827504,-81.35063804,,96.108734,
27.44827528,-81.35068123,,96.307571,
27.44827555,-81.35072496,,96.556114,
27.44827581,-81.35076879,,96.790375,
27.44827607,-81.35081272,,96.991074,
27.44827631,-81.35085674,,97.225334,
27.44827651,-81.35090087,,97.426033,
27.44827666,-81.35094512,,97.660301,
27.44827676,-81.35098947,,97.861,
27.4482768,-81.35103391,,98.095253,
27.44827677,-81.35107845,,98.295959,
27.44827669,-81.35112309,,98.530212,
27.44827654,-81.35116784,,98.730919,
27.44827635,-81.35121268,,98.965172,
27.44827614,-81.35125715,,99.149719,
27.44827592,-81.35130215,,99.336128,
27.4482757,-81.35134725,,99.536217,
27.44827551,-81.35139245,,99.771088,
27.44827536,-81.35143773,,99.957497,
27.44827523,-81.35148309,,100.143913,
27.44827514,-81.35152854,,100.33033,
27.44827509,-81.35157407,,100.516731,
27.44827505,-81.3516197,,100.70314,
27.44827501,-81.3516654,,100.889557,
27.44827497,-81.35171118,,101.075974,
27.44827491,-81.35175704,,101.262383,
27.44827483,-81.35180253,,101.446922,
27.44827472,-81.35184858,,101.633339,
27.44827458,-81.35189471,,101.819756,
27.44827441,-81.3519409,,102.006165,
27.44827423,-81.35198716,,102.192581,
27.44827402,-81.35203348,,102.365936,
27.44827379,-81.35207984,,102.490219,
27.44827356,-81.35212624,,102.60144,
27.44827332,-81.35217266,,102.663567,
27.44827309,-81.35221911,,102.725708,
27.44827285,-81.3522656,,102.787842,
27.44827262,-81.35231216,,102.863029,
27.44827238,-81.35235832,,102.986061,
27.44827215,-81.35240502,,103.110344,
27.4482719,-81.3524518,,103.259468,
27.44827165,-81.35249869,,103.508018,
27.44827139,-81.35254569,,103.744141,
27.44827113,-81.35259277,,103.93055,
27.44827086,-81.35263992,,104.116966,
27.44827059,-81.35268715,,104.303375,
27.44827033,-81.35273446,,104.477364,
27.44827007,-81.35278184,,104.614059,
27.44826981,-81.35282929,,104.800476,
27.44826957,-81.3528768,,104.974457,
27.44826933,-81.35292391,,105.109291,
27.44826911,-81.35297158,,105.283905,
27.4482689,-81.35301933,,105.419975,
27.44826871,-81.35306716,,105.606392,
27.44826853,-81.35311506,,105.792793,
27.44826838,-81.35316304,,105.97921,
27.44826823,-81.35321109,,106.153816,
27.44826808,-81.35325921,,106.289894,
27.44826794,-81.35330739,,106.4645,
27.44826778,-81.35335563,,106.600578,
27.44826761,-81.35340392,,106.763382,
27.44826743,-81.35345227,,106.837326,
27.44826724,-81.35350021,,106.971542,
27.44826705,-81.35354869,,107.146774,
